ID	Title	Description			 price 	Availability 	Condition	Link	image link									
118087	CAT	349FL TC	2020	7494	" $235,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118105	CAT	349FL	2019	5514	" $300,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118123	CAT	349FL	2018	4602	" $285,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118141	CAT	350 12 TC	2023	2464	" $612,148.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118159	CAT	350 11 TC	2024	2953	" $420,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118177	CAT	350 12 TC	2024	761	" $559,755.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118195	CAT	350 12 TC	2023	1239	" $505,155.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118213	CAT	350 12 TC	2024	378	" $567,105.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118231	CAT	350 12 3D	2024	526	" $733,948.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118249	CAT	350 11 TC	2023	1838	" $500,955.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118267	CAT	352 11 TC	2023	3003	" $550,305.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118285	CAT	352 11 3D	2023	2112	" $527,205.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118303	CAT	352 11	2024	2823	" $504,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118321	CAT	352 11 TC	2022	2882	" $636,298.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118339	CAT	352 11 TC	2022	2163	" $496,755.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118357	CAT	352 11	2023	2820	" $492,555.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118375	CAT	352 12 TC3	2023	3158	" $483,105.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118393	CAT	352 11 TC	2022	1828	" $532,455.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118411	CAT	352 12 TC	2023	3652	" $493,500.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118429	CAT	352 12 TC	2023	2703	" $515,655.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118447	CAT	352 12 TC	2023	2534	" $492,555.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118465	CAT	352 12 TC	2023	1982	" $551,355.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118483	CAT	352 11 TC	2021	3831	" $472,500.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118501	CAT	352 11 TC	2021	3492	" $454,650.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118519	CAT	352 12 TC	2023	1496	" $560,805.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118537	CAT	352 12 TC	2024	2886	" $531,405.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118555	CAT	352 12 TC	2023	2275	" $519,750.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118573	CAT	352 12 TC	2023	2289	" $542,955.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118591	CAT	352 12 TC	2023	2325	" $524,055.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118609	CAT	352 12 TC	2023	2825	" $485,205.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118627	CAT	352 12 TC3	2023	3839	" $468,405.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118645	CAT	352 12 TC	2024	1423	" $604,905.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118663	CAT	352 12 TC	2023	2305	" $549,255.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118681	CAT	352 12 TC	2023	2438	" $511,455.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118699	CAT	352 12	2023	2503	" $645,748.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118717	CAT	352 12	2023	1724	" $532,455.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118735	CAT	352 12 TC	2024	3004	" $634,198.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118753	CAT	352 11	2023	4671	" $386,505.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118771	CAT	352 11	2022	3518	" $597,448.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118789	CAT	352 12 TC	2024	1498	" $656,250.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118807	CAT	352 11 TC	2021	3082	" $577,500.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118825	CAT	352 12 TC	2023	709	" $666,750.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118843	CAT	352 11 TC	2024	1512	" $590,205.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118861	CAT	352 12 TC	2023	2025	" $537,705.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118879	CAT	352 12 TC	2023	2470	" $519,855.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118897	CAT	352 12	2023	2456	" $488,355.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118915	CAT	352 11 TC	2023	2455	" $512,505.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118933	CAT	352 11	2022	1205	" $498,750.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118951	CAT	352 12 TC	2023	1870	" $533,505.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118969	CAT	352 11	2023	3708	" $425,355.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
118987	CAT	352 11 TC	2023	1317	" $557,655.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119005	CAT	352 11 TC	2024	7	" $613,305.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119023	CAT	352 11 TC	2024	1732	" $593,355.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119041	CAT	352 11	2023	3592	" $406,455.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119059	CAT	352 12 TC	2024	1548	" $656,250.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119077	CAT	352 12	2023	3049	" $509,250.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119095	CAT	352 11 TC	2024	1913	" $556,605.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119113	CAT	352 11 TC3	2024	1873	" $666,748.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119131	CAT	352 11	2023	2275	" $658,348.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119149	CAT	352-08FG	2024	1138	" $650,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119167	CAT	352 12	2024	1070	" $701,398.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119185	WB	365B WB BU	0	0	" $15,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119203	CAT	374-07	2022	7525	" $420,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119221	CAT	374	2024	3206	" $930,405.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119239	CAT	374	2023	2578	" $884,205.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119257	CAT	374	2024	2302	" $1,171,798.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119275	CAT	374	2023	2074	" $1,119,298.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119293	CAT	374	2023	2007	" $1,235,848.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119311	CAT	374	2023	2680	" $1,307,248.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119329	CAT	374	2024	1357	" $1,004,955.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119347	CAT	374DL	2012	13180	" $75,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119365	CAT	374	2023	1920	" $800,205.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119383	CAT	374F BOOM	0	0	" $36,600.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119401	CAT	374	2021	2656	" $725,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119419	CAT	374FL	2018	8690	" $400,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119437	CAT	374	2021	13950	" $240,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119455	CAT	374	2023	5232	" $650,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119473	CAT	374	2023	4792	" $650,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119491	CAT	374	2024	65	" $1,044,750.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119509	CAT	390FL	2020	10380	 CALL 	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119527	CAT	390 STICK	0	0	" $26,667.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119545	CAT	390F CWREM	0	0	" $11,333.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119563	CAT	395	2023	2391	" $1,157,205.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119581	CAT	395	2023	1886	" $1,409,098.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119599	CAT	395 3D	2023	1693	" $1,603,348.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119617	CAT	395	2023	2848	" $1,483,648.95 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
119635	CAT	395	2022	3212	" $1,009,155.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
CES002910	CAT	M314	2021	356	" $299,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
CES002909	CAT	M314	2022	734	" $300,000.00 "	in stock	used	https://americanironus.com/equipment-excavators.html	https://americanironus.com/assets/img/equipment-categories/excavators.png									
						in stock	used											
127913	CAT	D1 CAB RIP	2022	4211	" $114,345.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
193567	CAT	D1 LGP	2022	2399	" $88,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
259221	CAT	D2 LGPCAB	2023	234	" $173,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
324875	CAT	D3-12	2021	4671	 CALL 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
390529	CAT	D3-12	2022	1847	" $150,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
456183	CAT	D3-12LGP	2022	3290	" $129,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
521837	CAT	D3 LGPCAB	2023	1269	" $252,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
587491	CAT	D3 SWEEPS	0	0	" $2,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
653145	CAT	D3 LGPCAB	2022	1119	" $187,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
718799	CAT	D3 CAB	2023	1773	" $191,100.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
784453	CAT	D312	2021	4501	 CALL 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
850107	CAT	D3G	2023	1898	" $184,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
915761	CAT	D4 CAB	2024	664	" $332,848.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
981415	CAT	D4 CAB	2022	1556	" $222,600.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1047069	CAT	D4 LGPCAB	2024	1104	" $334,948.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1112723	CAT	D4 CAB	2024	836	" $333,898.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1178377	CAT	D4 CAB3	2024	1193	" $338,098.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1244031	CAT	D4 LGPCAB	2023	1742	" $195,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1309685	CAT	D4 CAB	2024	1325	" $250,005.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1375339	CAT	D4 LGPCAB	2024	1325	" $252,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1440993	CAT	D4K2LGP	2018	3651	 CALL 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1506647	CAT	D4K DB	0	0	 $400.00 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1572301	CAT	D5-17VP	2022	3530	" $250,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1637955	CAT	D5-17VP	2021	4073	" $225,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1703609	CAT	D5 LGPVP	2020	4170	" $220,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1769263	CAT	D5 LGPVP	2024	1870	" $342,405.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1834917	CAT	D5 VP3	2023	2314	" $449,398.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1900571	CAT	D5 VP3	2023	4714	" $271,005.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
1966225	CAT	D5 LGPVP	2024	1531	" $459,898.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2031879	CAT	D5 LGPVP	2021	4579	" $336,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2097533	CAT	D5 VP3	2023	925	" $467,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2163187	CAT	D5 LGPVP	2024	1189	" $376,005.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2228841	CAT	D5 LGPVP	2024	867	" $533,398.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2294495	CAT	D5 LGPVP	2023	2142	" $362,355.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2360149	CAT	D5 VP	2023	3056	" $402,148.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2425803	CAT	D5 LGPVP3	2024	1781	" $507,150.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2491457	CAT	D5 LGPVP3	2024	344	" $405,405.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2557111	CAT	D5 VP	2020	5735	" $199,500.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2622765	CAT	D5 LGPVP3	2020	2637	" $273,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2688419	CAT	D5 LGPVP	2024	372	" $487,198.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2754073	CAT	D5 LGPVP3	2024	396	" $474,598.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2819727	CAT	D5 LGPVP3	2024	498	" $410,655.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2885381	CAT	D5 LGPVP	2024	201	" $501,898.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
2951035	CAT	D5 LGPVP3	2024	1204	" $491,398.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3016689	CAT	D5 VP	2023	892	" $350,805.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3082343	CAT	D5 LGPVP3	2023	1244	" $503,998.95 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3147997	CAT	D5 LGP	2023	662	" $414,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3213651	CAT	D5 LGPVP	2021	3518	" $383,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3279305	CAT	D5 LGPVP	2024	7	 CALL 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3344959	CAT	D6	2023	355	" $541,905.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3410613	CAT	D6	2023	1039	" $554,505.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3476267	CAT	D6	2024	1765	" $524,055.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3541921	CAT	D6	2022	814	" $525,105.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3607575	CAT	D6	2024	665	" $574,455.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3673229	CAT	D6	2020	2286	" $399,000.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3738883	CAT	D6	2020	4025	" $456,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3804537	CAT	D6	2024	1545	" $527,205.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3870191	CAT	D6	2022	2685	" $442,155.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
3935845	CAT	D6-20XE	2022	4657	 CALL 	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4001499	CAT	D6-20XEVP	2019	12238	" $152,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4067153	CAT	D6-20XEVP	2019	12641	" $152,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4132807	CAT	D6 XELGPVP	2024	1904	" $582,855.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4198461	CAT	D6 XEVP	2023	2518	" $500,955.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4264115	CAT	D6 VP	2024	3348	" $456,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4329769	CAT	D6 XE	2023	519	" $598,605.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4395423	CAT	D6 XE	2023	930	" $586,005.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4461077	CAT	D6 LGP	2023	1010	" $556,605.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4526731	CAT	D6 VP3	2023	2695	" $488,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4592385	CAT	D6 LGPVP	2024	2318	" $551,355.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4658039	CAT	D6 XELGPVP	2023	3047	" $485,205.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4723693	CAT	D6 LGPVP3	2023	3936	" $505,155.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4789347	CAT	D6 LGPVP	2019	4730	" $404,250.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4855001	CAT	D6 LGPVP	2023	2627	" $519,750.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4920655	CAT	D6 3D	2024	780	" $567,105.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
4986309	CAT	D6 VP3	2024	2763	" $509,355.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
5051963	CAT	D6 LGPVP3	2023	4905	" $426,405.00 "	in stock	used	https://americanironus.com/equipment-bulldozers.html	https://americanironus.com/assets/img/equipment-categories/bulldozers.png									
